title,name,area,rooms,price_lower,price_upper
整租·浦建727 2室1厅 西南,浦东-塘桥-浦建727,138.56,2,13000,13000
整租·中铁北城时代 2室1厅 南,宝山-杨行-中铁北城时代,75.00,2,4800,4800
整租·由由五村 1室1厅 南,浦东-北蔡-由由五村,26.00,1,4500,4500
整租·罗阳七村(三洲花园) 2室1厅 南,闵行-梅陇-罗阳七村(三洲花园),70.53,2,4800,4800
整租·场中路2471弄 1室1厅 南,静安-彭浦-场中路2471弄,46.27,1,3500,3500
整租·枫庭丽苑 3室2厅 南/北,宝山-大华-枫庭丽苑,127.27,3,9800,9800
整租·南洋博仕欣居 3室2厅 南,闵行-老闵行-南洋博仕欣居,111.22,3,7200,7200
整租·宝龙广场二期 1室2厅 南,青浦-赵巷-宝龙广场二期,111.00,1,4200,4200
整租·东渡悦来城 2室2厅 南,青浦-盈浦-东渡悦来城,90.29,2,5000,5000
整租·墨翠里 1室1厅 南,虹口-江湾镇-墨翠里,59.39,1,5500,5500
整租·交大农学院家属楼 2室1厅 南,闵行-七宝-交大农学院家属楼,50.67,2,4000,4000
整租·保利叶上海(别墅) 5室3厅 南,宝山-顾村-保利叶上海(别墅),276.14,5,22000,22000
整租·浦江世博家园七街坊 3室1厅 南/北,闵行-浦江-浦江世博家园七街坊,95.39,3,7500,7500
整租·华光花园 4室2厅 南,闵行-金虹桥-华光花园,151.82,4,14000,14000
整租·文翔名苑(公寓) 3室2厅 南/北,松江-松江大学城-文翔名苑(公寓),89.94,3,4500,4500
整租·瑞和城叁街区(汇臻路815弄) 2室2厅 南/北,闵行-闵浦-瑞和城叁街区(汇臻路815弄),87.00,2,3800,3800
整租·大华锦绣华城(十五街区) 2室2厅 南,浦东-北蔡-大华锦绣华城(十五街区),74.69,2,9500,9500
整租·企业公馆 2室2厅 北,静安-不夜城-企业公馆,166.96,2,20500,20500
整租·金杨七街坊 1室1厅 南,浦东-金杨-金杨七街坊,48.12,1,5200,5200
整租·夏朵园 1室1厅 南/北,闵行-老闵行-夏朵园,64.51,1,3500,3500
整租·海棠苑 1室1厅 南,普陀-真如-海棠苑,66.88,1,5900,5900
整租·蒙西小区 2室1厅 南,黄浦-五里桥-蒙西小区,61.85,2,8800,8800
整租·上海蟠龙天地 3室2厅 南,青浦-徐泾-上海蟠龙天地,96.00,3,12000,12000
整租·同济蓬莱家园 2室2厅 南,黄浦-蓬莱公园-同济蓬莱家园,99.55,2,15000,15000
整租·武宁路74弄 1室0厅 南,普陀-武宁-武宁路74弄,32.00,1,6400,6400
整租·丰庄十四街坊 1室1厅 南,嘉定-丰庄-丰庄十四街坊,50.04,1,4800,4800
整租·复星新苑 2室2厅 南,宝山-大华-复星新苑,96.74,2,7500,7500
整租·巨洋豪园 2室2厅 南,浦东-梅园-巨洋豪园,121.80,2,14500,14500
整租·管弄四街坊 1室0厅 南,普陀-光新-管弄四街坊,35.27,1,4600,4600
整租·大华一村 2室1厅 南,宝山-大华-大华一村,69.13,2,5600,5600
整租·紫竹小区 2室1厅 南,长宁-北新泾-紫竹小区,63.29,2,7500,7500
整租·凤城五村 2室1厅 南,杨浦-控江路-凤城五村,52.58,2,5500,5500
整租·普陀二村 2室1厅 南,普陀-武宁-普陀二村,53.05,2,7500,7500
整租·天原二村 1室0厅 南,长宁-天山-天原二村,26.98,1,5000,5000
整租·怡佳公寓 2室1厅 南/北,普陀-桃浦-怡佳公寓,80.43,2,5500,5500
整租·瑞虹新城天悦郡庭 2室2厅 南,虹口-临平路-瑞虹新城天悦郡庭,104.00,2,22000,22000
整租·泗水和鸣 3室2厅 南/北,松江-泗泾-泗水和鸣,99.00,3,8200,8200
整租·美林小城 2室2厅 南/北,浦东-康桥-美林小城,73.32,2,5800,5800
整租·恒大小区 2室1厅 南/北,浦东-世博-恒大小区,55.21,2,6500,6500
整租·广中路310弄 2室0厅 南,虹口-凉城-广中路310弄,48.30,2,6000,6000
整租·浦发绿城西泰林路850弄 3室2厅 南/北,浦东-三林-浦发绿城西泰林路850弄,119.81,3,8200,8200
整租·延吉四村 2室1厅 南,杨浦-黄兴公园-延吉四村,62.00,2,5300,5300
整租·中铁逸都 3室2厅 南,青浦-夏阳-中铁逸都,99.15,3,5000,5000
整租·杨泰二村 3室1厅 南,宝山-杨行-杨泰二村,76.36,3,4800,4800
整租·威海苑 2室2厅 南,黄浦-人民广场-威海苑,98.50,2,14000,14000
整租·尚浦名邸 4室2厅 南,杨浦-新江湾城-尚浦名邸,193.97,4,27000,27000
整租·盛华景苑 1室1厅 南,徐汇-华泾-盛华景苑,69.00,1,4900,4900
整租·纪念小区 1室1厅 南,虹口-江湾镇-纪念小区,48.21,1,5300,5300
整租·新城金郡 3室2厅 南/北,嘉定-嘉定新城-新城金郡,93.86,3,5200,5200
整租·瑞和雅苑贰街区 2室2厅 南/北,闵行-闵浦-瑞和雅苑贰街区,86.00,2,5000,5000
整租·香山新村东南街坊 2室1厅 南,浦东-金杨-香山新村东南街坊,51.66,2,6000,6000
整租·嘉城爱琴海 2室2厅 南/北,嘉定-江桥-嘉城爱琴海,101.75,2,6000,6000
整租·当代高邸 3室2厅 南,宝山-上大-当代高邸,105.37,3,7000,7000
整租·控江五村 1室0厅 南,杨浦-黄兴公园-控江五村,34.14,1,3800,3800
整租·黄山新村 2室1厅 南,浦东-金杨-黄山新村,65.50,2,5800,5800
整租·田林五六七村 1室1厅 南,徐汇-田林-田林五六七村,32.16,1,5000,5000
整租·宁泉新苑 3室2厅 南,普陀-真如-宁泉新苑,115.43,3,9500,9500
整租·上海大花园 2室2厅 南/北,杨浦-周家嘴路-上海大花园,107.25,2,11800,11800
整租·陈家门小区 2室1厅 南/北,浦东-梅园-陈家门小区,53.00,2,7800,7800
整租·奥林匹克花园 2室2厅 南/北,松江-九亭-奥林匹克花园,91.00,2,6700,6700
整租·芙蓉小区 1室1厅 南,长宁-仙霞-芙蓉小区,37.67,1,7200,7200
整租·碧林湾南苑(华友路260弄) 1室1厅 南,闵行-七宝-碧林湾南苑(华友路260弄),49.68,1,4500,4500
整租·延吉七村 1室1厅 南,杨浦-黄兴公园-延吉七村,35.60,1,4800,4800
整租·海滨三村 1室0厅 南,宝山-淞宝-海滨三村,35.19,1,3000,3000
整租·云阳花苑 2室2厅 南,长宁-新华路-云阳花苑,81.80,2,13000,13000
整租·通用昱慧苑 2室2厅 南,青浦-徐泾-通用昱慧苑,81.71,2,5200,5200
整租·天平路91弄 2室1厅 南,徐汇-徐家汇-天平路91弄,54.74,2,7800,7800
整租·米拉公寓 1室2厅 西,嘉定-江桥-米拉公寓,52.16,1,3400,3400
整租·沈家宅 2室1厅 南,浦东-南码头-沈家宅,65.20,2,6500,6500
整租·华鹏花苑 1室2厅 南,宝山-大华-华鹏花苑,58.02,1,4800,4800
整租·翔殷四村 1室1厅 南,杨浦-中原-翔殷四村,49.16,1,3500,3500
整租·骏豪国际 1室1厅 东,静安-南京西路-骏豪国际,50.54,1,7500,7500
整租·海德名园(公寓) 3室2厅 南,松江-松江新城-海德名园(公寓),117.31,3,5200,5200
整租·锦秋花园 4室2厅 南/北,宝山-上大-锦秋花园,187.86,4,16000,16000
整租·尚景丽园 3室2厅 南/北,浦东-周浦-尚景丽园,143.02,3,8800,8800
整租·四季绿城 2室2厅 南,宝山-高境-四季绿城,90.24,2,6200,6200
整租·云阳村 2室0厅 南,长宁-新华路-云阳村,50.69,2,12000,12000
整租·长宁路720号 1室1厅 南,长宁-中山公园-长宁路720号,30.00,1,4500,4500
整租·江宁大楼 2室1厅 南,静安-南京西路-江宁大楼,95.79,2,19500,19500
整租·同济绿园 2室1厅 南/北,杨浦-鞍山-同济绿园,61.33,2,8900,8900
整租·龙吴路13弄 1室1厅 南,徐汇-万体馆-龙吴路13弄,44.41,1,5500,5500
整租·春天花园 1室1厅 南,长宁-中山公园-春天花园,63.47,1,9800,9800
整租·蓝朝部落 1室1厅 西南,静安-曹家渡-蓝朝部落,50.83,1,7200,7200
整租·阳光春城 2室2厅 南/北,奉贤-南桥-阳光春城,89.83,2,3300,3300
整租·岭南雅苑 2室2厅 南,宝山-张庙-岭南雅苑,93.49,2,6200,6200
整租·崂山二村 1室1厅 南,浦东-梅园-崂山二村,30.00,1,4900,4900
整租·大华锦绣华城(十二街区) 2室2厅 南,浦东-北蔡-大华锦绣华城(十二街区),93.54,2,8800,8800
整租·金地艺境(松江) 2室2厅 南,松江-松江老城-金地艺境(松江),80.66,2,3800,3800
整租·上虹新村 2室1厅 南,闵行-金虹桥-上虹新村,69.24,2,7000,7000
整租·MAX未来 1室1厅 南,嘉定-江桥-MAX未来,36.00,1,3600,3600
整租·双喜家园 2室2厅 南/北,杨浦-东外滩-双喜家园,87.00,2,8200,8200
整租·久耕小区 1室1厅 东南,虹口-北外滩-久耕小区,48.30,1,6000,6000
整租·金帝城市岸泊(公寓) 2室2厅 南,嘉定-江桥-金帝城市岸泊(公寓),90.64,2,4900,4900
整租·龙吴路9弄 1室1厅 南,徐汇-万体馆-龙吴路9弄,33.33,1,5500,5500
整租·上缝小区 1室1厅 南,徐汇-龙华-上缝小区,42.44,1,5500,5500
整租·新城悠活城 2室1厅 南,嘉定-菊园新区-新城悠活城,84.65,2,4200,4200
整租·曹杨九村 1室0厅 南,普陀-曹杨-曹杨九村,28.68,1,4500,4500
整租·新泾五村 1室1厅 南,长宁-北新泾-新泾五村,48.81,1,5800,5800
整租·梅园四街坊 2室1厅 南,浦东-梅园-梅园四街坊,53.56,2,8800,8800
整租·解放新村 2室1厅 南,奉贤-南桥-解放新村,48.60,2,2000,2000
整租·金汇福邸 3室2厅 南,闵行-金汇-金汇福邸,119.76,3,12000,12000
整租·定西路420弄 1室0厅 南,长宁-新华路-定西路420弄,33.69,1,6300,6300
整租·瑞金南苑 2室2厅 南,徐汇-斜土路-瑞金南苑,103.50,2,15000,15000
整租·密三小区 2室0厅 南,虹口-曲阳-密三小区,46.10,2,5500,5500
整租·协昌小区 2室1厅 南,徐汇-龙华-协昌小区,75.93,2,8500,8500
整租·东城新村 1室1厅 南/北,浦东-杨东-东城新村,54.73,1,5700,5700
整租·成亿宝盛家苑 2室1厅 南,宝山-顾村-成亿宝盛家苑,73.97,2,5000,5000
整租·遵义小区 1室1厅 南,长宁-中山公园-遵义小区,40.00,1,5000,5000
整租·化工小区(静安) 1室1厅 南,静安-南京西路-化工小区(静安),41.31,1,8000,8000
整租·普陀四村 1室1厅 南,普陀-武宁-普陀四村,51.44,1,7000,7000
整租·菊泉新城(陆翔路698弄) 2室2厅 南/北,宝山-顾村-菊泉新城(陆翔路698弄),73.56,2,4000,4000
整租·万科朗润园 3室2厅 南,闵行-七宝-万科朗润园,129.57,3,12500,12500
整租·锦博苑 3室2厅 南,浦东-北蔡-锦博苑,102.03,3,9500,9500
整租·中洲华庭 3室2厅 南,浦东-新场-中洲华庭,93.00,3,4300,4300
整租·章家巷小区 1室1厅 南,普陀-甘泉宜川-章家巷小区,37.96,1,3800,3800
整租·中兴路461弄 1室1厅 东南,静安-西藏北路-中兴路461弄,32.76,1,5000,5000
整租·又一村(静安) 1室1厅 东南,静安-江宁路-又一村(静安),37.54,1,6000,6000
整租·青春驿站 1室1厅 南/北,松江-九亭-青春驿站,43.19,1,4300,4300
整租·莲溪六村 2室1厅 南,浦东-北蔡-莲溪六村,54.00,2,6300,6300
整租·东方帕堤欧 2室2厅 南/北,宝山-顾村-东方帕堤欧,80.31,2,3800,3800
整租·浦建727 2室1厅 西南,浦东-塘桥-浦建727,138.56,2,13000,13000
整租·中铁北城时代 2室1厅 南,宝山-杨行-中铁北城时代,75.00,2,4800,4800
整租·由由五村 1室1厅 南,浦东-北蔡-由由五村,26.00,1,4500,4500
整租·罗阳七村(三洲花园) 2室1厅 南,闵行-梅陇-罗阳七村(三洲花园),70.53,2,4800,4800
整租·场中路2471弄 1室1厅 南,静安-彭浦-场中路2471弄,46.27,1,3500,3500
整租·枫庭丽苑 3室2厅 南/北,宝山-大华-枫庭丽苑,127.27,3,9800,9800
整租·南洋博仕欣居 3室2厅 南,闵行-老闵行-南洋博仕欣居,111.22,3,7200,7200
整租·宝龙广场二期 1室2厅 南,青浦-赵巷-宝龙广场二期,111.00,1,4200,4200
整租·东渡悦来城 2室2厅 南,青浦-盈浦-东渡悦来城,90.29,2,5000,5000
整租·墨翠里 1室1厅 南,虹口-江湾镇-墨翠里,59.39,1,5500,5500
整租·交大农学院家属楼 2室1厅 南,闵行-七宝-交大农学院家属楼,50.67,2,4000,4000
整租·保利叶上海(别墅) 5室3厅 南,宝山-顾村-保利叶上海(别墅),276.14,5,22000,22000
整租·浦江世博家园七街坊 3室1厅 南/北,闵行-浦江-浦江世博家园七街坊,95.39,3,7500,7500
整租·华光花园 4室2厅 南,闵行-金虹桥-华光花园,151.82,4,14000,14000
整租·文翔名苑(公寓) 3室2厅 南/北,松江-松江大学城-文翔名苑(公寓),89.94,3,4500,4500
整租·瑞和城叁街区(汇臻路815弄) 2室2厅 南/北,闵行-闵浦-瑞和城叁街区(汇臻路815弄),87.00,2,3800,3800
整租·大华锦绣华城(十五街区) 2室2厅 南,浦东-北蔡-大华锦绣华城(十五街区),74.69,2,9500,9500
整租·企业公馆 2室2厅 北,静安-不夜城-企业公馆,166.96,2,20500,20500
整租·金杨七街坊 1室1厅 南,浦东-金杨-金杨七街坊,48.12,1,5200,5200
整租·夏朵园 1室1厅 南/北,闵行-老闵行-夏朵园,64.51,1,3500,3500
整租·海棠苑 1室1厅 南,普陀-真如-海棠苑,66.88,1,5900,5900
整租·蒙西小区 2室1厅 南,黄浦-五里桥-蒙西小区,61.85,2,8800,8800
整租·上海蟠龙天地 3室2厅 南,青浦-徐泾-上海蟠龙天地,96.00,3,12000,12000
整租·同济蓬莱家园 2室2厅 南,黄浦-蓬莱公园-同济蓬莱家园,99.55,2,15000,15000
整租·武宁路74弄 1室0厅 南,普陀-武宁-武宁路74弄,32.00,1,6400,6400
整租·丰庄十四街坊 1室1厅 南,嘉定-丰庄-丰庄十四街坊,50.04,1,4800,4800
整租·复星新苑 2室2厅 南,宝山-大华-复星新苑,96.74,2,7500,7500
整租·巨洋豪园 2室2厅 南,浦东-梅园-巨洋豪园,121.80,2,14500,14500
整租·管弄四街坊 1室0厅 南,普陀-光新-管弄四街坊,35.27,1,4600,4600
整租·大华一村 2室1厅 南,宝山-大华-大华一村,69.13,2,5600,5600
整租·紫竹小区 2室1厅 南,长宁-北新泾-紫竹小区,63.29,2,7500,7500
整租·凤城五村 2室1厅 南,杨浦-控江路-凤城五村,52.58,2,5500,5500
整租·普陀二村 2室1厅 南,普陀-武宁-普陀二村,53.05,2,7500,7500
整租·天原二村 1室0厅 南,长宁-天山-天原二村,26.98,1,5000,5000
整租·怡佳公寓 2室1厅 南/北,普陀-桃浦-怡佳公寓,80.43,2,5500,5500
整租·瑞虹新城天悦郡庭 2室2厅 南,虹口-临平路-瑞虹新城天悦郡庭,104.00,2,22000,22000
整租·泗水和鸣 3室2厅 南/北,松江-泗泾-泗水和鸣,99.00,3,8200,8200
整租·美林小城 2室2厅 南/北,浦东-康桥-美林小城,73.32,2,5800,5800
整租·恒大小区 2室1厅 南/北,浦东-世博-恒大小区,55.21,2,6500,6500
整租·广中路310弄 2室0厅 南,虹口-凉城-广中路310弄,48.30,2,6000,6000
整租·浦发绿城西泰林路850弄 3室2厅 南/北,浦东-三林-浦发绿城西泰林路850弄,119.81,3,8200,8200
整租·延吉四村 2室1厅 南,杨浦-黄兴公园-延吉四村,62.00,2,5300,5300
整租·中铁逸都 3室2厅 南,青浦-夏阳-中铁逸都,99.15,3,5000,5000
整租·杨泰二村 3室1厅 南,宝山-杨行-杨泰二村,76.36,3,4800,4800
整租·威海苑 2室2厅 南,黄浦-人民广场-威海苑,98.50,2,14000,14000
整租·尚浦名邸 4室2厅 南,杨浦-新江湾城-尚浦名邸,193.97,4,27000,27000
整租·华发招商依云四季 3室2厅 南/北,金山-金山-华发招商依云四季,91.12,3,2500,2500
整租·龙柏三村 1室1厅 南,闵行-龙柏-龙柏三村,48.80,1,5000,5000
整租·万科新里程 3室2厅 南,浦东-杨思前滩-万科新里程,135.85,3,10800,10800
整租·上工新村 3室1厅 南,静安-大宁-上工新村,66.40,3,8700,8700
整租·龙吴路11弄 2室1厅 南,徐汇-万体馆-龙吴路11弄,56.71,2,6000,6000
整租·谈家桥路80弄 1室1厅 南,静安-大宁-谈家桥路80弄,35.38,1,4500,4500
整租·万达广场(松江) 1室1厅 南,松江-松江大学城-万达广场(松江),41.90,1,3000,3000
整租·图们新苑 2室1厅 南,杨浦-控江路-图们新苑,65.00,2,7000,7000
整租·莲溪三村 2室1厅 南,浦东-北蔡-莲溪三村,59.71,2,6000,6000
整租·愚园路750弄 2室1厅 南,长宁-镇宁路-愚园路750弄,48.56,2,11000,11000
整租·虹桥博雅苑 3室1厅 南,闵行-华漕-虹桥博雅苑,89.00,3,5000,5000
整租·保德路241弄 2室1厅 南,静安-彭浦-保德路241弄,54.34,2,4500,4500
整租·万源晶典 1室1厅 北,浦东-梅园-万源晶典,33.60,1,6500,6500
整租·三门路510弄 2室0厅 南,杨浦-五角场-三门路510弄,51.76,2,4600,4600
整租·虹仙小区 1室1厅 南,长宁-仙霞-虹仙小区,48.00,1,5500,5500
整租·天山星城 1室2厅 南,长宁-天山-天山星城,75.94,1,11000,11000
整租·新天地河滨花园 3室2厅 南,长宁-天山-新天地河滨花园,148.00,3,25000,25000
整租·九庐 3室2厅 南,浦东-梅园-九庐,182.04,3,53000,53000
整租·柏林春天（二期） 3室2厅 南,闵行-莘庄南广场-柏林春天（二期）,124.49,3,8800,8800
整租·秀苑小区 2室2厅 南,虹口-凉城-秀苑小区,99.39,2,7800,7800
整租·中铁北城时代 2室2厅 南,宝山-杨行-中铁北城时代,80.00,2,4800,4800
整租·宝沁苑 2室0厅 南,宝山-顾村-宝沁苑,66.27,2,3600,3600
整租·海上湾鹭居 2室2厅 南,青浦-朱家角-海上湾鹭居,80.60,2,2700,2700
整租·诸新三村 2室2厅 南,闵行-华漕-诸新三村,70.76,2,4800,4800
整租·兰港大楼 2室1厅 南,杨浦-五角场-兰港大楼,63.16,2,6000,6000
整租·法华镇路878弄 1室1厅 南,长宁-新华路-法华镇路878弄,42.50,1,7400,7400
整租·锦绣逸庭(公寓) 2室1厅 南,青浦-徐泾-锦绣逸庭(公寓),88.25,2,6500,6500
整租·碧云花园 3室2厅 南,浦东-碧云-碧云花园,270.31,3,45000,45000
整租·北京西路810-820号(双) 1室1厅 南,静安-南京西路-北京西路810-820号(双),41.65,1,8000,8000
整租·学府花苑 2室1厅 南,虹口-江湾镇-学府花苑,83.11,2,6300,6300
整租·潍坊四村 2室1厅 南,浦东-潍坊-潍坊四村,48.62,2,6000,6000
整租·园艺新村 2室1厅 南,闵行-七宝-园艺新村,55.06,2,4900,4900
整租·静安紫苑 1室1厅 南,静安-南京西路-静安紫苑,51.85,1,7500,7500
整租·延平路450弄 1室0厅 南,静安-曹家渡-延平路450弄,19.55,1,5000,5000
整租·万源城尚郡 3室2厅 南,闵行-古美-万源城尚郡,87.79,3,12000,12000
整租·信达蓝爵 3室2厅 南,松江-松江大学城-信达蓝爵,81.10,3,4000,4000
整租·中兴路一号 4室2厅 南/西/北,静安-西藏北路-中兴路一号,244.00,4,72000,72000
整租·沪东新村 2室1厅 南,浦东-金桥-沪东新村,48.92,2,5000,5000
整租·衡山路700号 1室1厅 南,徐汇-徐家汇-衡山路700号,56.00,1,9000,9000
整租·万乐城(商业类) 1室0厅 南,闵行-吴泾-万乐城(商业类),28.00,1,2600,2600
整租·科宁公寓 1室1厅 南,长宁-中山公园-科宁公寓,52.78,1,6800,6800
整租·南良苑 2室1厅 南,松江-松江老城-南良苑,57.19,2,3200,3200
整租·香泉小区 2室2厅 南,普陀-万里-香泉小区,85.66,2,7000,7000
整租·海印又一城 1室1厅 东/西,浦东-康桥-海印又一城,63.00,1,3900,3900
整租·绿庭尚城 2室2厅 南,松江-九亭-绿庭尚城,103.00,2,7800,7800
整租·东庭人家 4室2厅 南,松江-松江新城-东庭人家,194.27,4,11000,11000
整租·海宏大厦 3室1厅 南,浦东-杨思前滩-海宏大厦,95.73,3,9000,9000
整租·竹南小区 1室1厅 南,浦东-潍坊-竹南小区,39.72,1,5700,5700
整租·汇众康定小区 1室1厅 南,静安-曹家渡-汇众康定小区,42.35,1,6000,6000
整租·龙湖滟澜山(公寓) 4室2厅 南,青浦-赵巷-龙湖滟澜山(公寓),176.00,4,15000,15000
整租·恒大华城天地苑 2室2厅 南/北,浦东-杨思前滩-恒大华城天地苑,101.86,2,9300,9300
整租·财富国际广场 1室1厅 西北,杨浦-五角场-财富国际广场,47.63,1,5950,5950
整租·开城新苑 2室2厅 东南/南,黄浦-五里桥-开城新苑,104.83,2,13000,13000
